game_type,map_type,win_point
4,Savage_Main,"[[223129.953125, 254762.296875], [223507.328125, 254213.390625]]"
4,Savage_Main,"[[222816.03125, 280973.90625], [221263.9375, 280896.96875]]"
4,Savage_Main,"[[190681.109375, 218088.3125]]"
4,Savage_Main,"[[226192.3125, 255512.640625], [225158.75, 254687.296875], [225197.03125, 254920.59375]]"
4,Desert_Main,"[[459075.75, 66047.9375], [462835.34375, 70000.140625], [458538.90625, 66629.3046875]]"
1,Savage_Main,"[[115256.875, 102282.515625]]"
4,Savage_Main,"[[188171.9375, 221311.25]]"
2,Desert_Main,"[[361571.15625, 266763.21875], [361527.9375, 266920.3125]]"
4,Erangel_Main,"[[387393.1875, 341107.40625], [393837.5, 344025.21875]]"
4,Savage_Main,"[[324435.5, 258110.8125], [323033.375, 255546.96875], [331223.28125, 255604.515625]]"
4,Savage_Main,"[[294527.8125, 312266.375], [294011.15625, 311555.34375]]"
4,Erangel_Main,"[[192229.890625, 437002.34375], [183101.15625, 441004.5625], [191717.671875, 436941.34375]]"
4,Savage_Main,"[[194011.953125, 249679.328125]]"
4,Erangel_Main,"[[343233.34375, 147130.9375], [343025.1875, 146742.484375], [353251.84375, 145132.4375]]"
2,Savage_Main,"[[334180.0625, 216493.671875]]"
4,Erangel_Main,"[[363728.1875, 314715.21875], [360549.03125, 310975.125], [361309.15625, 312811.8125]]"
4,Savage_Main,"[[286333.0625, 167612.25]]"
4,Desert_Main,"[[638740.3125, 417606.0625]]"
4,Savage_Main,"[[137571.25, 298372.3125], [139503.96875, 298161.78125], [139068.609375, 298883.375]]"
4,Savage_Main,"[[221213.1875, 246053.140625], [221165.859375, 245411.890625]]"
4,Erangel_Main,"[[416750.75, 575620.4375], [417527.0625, 575986.625]]"
4,Savage_Main,"[[177380.578125, 104600.296875], [177390.578125, 105196.1796875]]"
2,Erangel_Main,"[[244957.59375, 395364.59375]]"
1,Range_Main,"[[146520.390625, 134252.453125], [147388.703125, 138413.421875], [146668.34375, 134176.359375]]"
4,Erangel_Main,"[[388640.46875, 582421], [392232.34375, 583151.3125], [392104.15625, 579841.9375], [393920.875, 582117.125]]"
4,Erangel_Main,"[[643884.875, 284269.53125], [642199.125, 286780.96875], [644046.6875, 292920.53125]]"
2,Savage_Main,"[[238377.65625, 247158.28125], [238820.25, 247224.71875]]"
1,Savage_Main,"[[106736.1796875, 124445.015625]]"
1,Range_Main,"[[109425.4453125, 143111.5], [149553.890625, 141445.984375]]"
4,Desert_Main,"[[660037.4375, 479475.34375], [660542.5625, 478483.5625], [660777.75, 479062.65625]]"
2,Savage_Main,"[[252879.671875, 217797.234375]]"
1,Savage_Main,"[[240863.515625, 130803.21875]]"
2,Savage_Main,"[[84463.1171875, 208772.453125], [81784.625, 210773.328125]]"
4,Savage_Main,"[[258560.96875, 181519.796875], [258563.28125, 182069.703125]]"
4,Desert_Main,"[[417040.5, 96437.546875], [417083.59375, 89797.6953125], [414496.71875, 95238.1953125]]"
2,Erangel_Main,"[[116180.4453125, 326649.34375]]"
4,Desert_Main,"[[285534.9375, 527383.375], [285882.21875, 527441.4375]]"
1,Range_Main,"[[73291.28125, 53653.6328125], [109247.03125, 143135.21875]]"
1,Erangel_Main,"[[555258.9375, 325410.0625]]"
4,Erangel_Main,"[[655254.8125, 357524.1875], [656939.875, 358660.71875]]"
4,Savage_Main,"[[228173.0625, 203451.578125]]"
4,Savage_Main,"[[355761.875, 206519.421875], [356491.84375, 206583.5625], [356225.5, 206656.21875]]"
2,Savage_Main,"[[82662.78125, 167661.796875], [82646.0546875, 167408.859375]]"
4,Desert_Main,[]
2,Erangel_Main,"[[125039.734375, 491328.9375], [126289.90625, 491544.3125]]"
4,Erangel_Main,"[[353521.46875, 380759.4375], [366051.21875, 380330.1875], [366331.5, 380902.625], [366149.1875, 380384.34375]]"
4,Erangel_Main,"[[620605.125, 422438.125], [621144.4375, 423281.03125]]"
4,Desert_Main,"[[565059.75, 268228.46875], [563613.0625, 268126.28125], [562389.8125, 269391.53125]]"
1,Range_Main,"[[146817.546875, 143171.046875]]"
2,Savage_Main,"[[160026.5, 249221.78125], [160245.25, 247377.3125]]"
2,Erangel_Main,"[[493924.65625, 421132.5]]"
4,Erangel_Main,"[[229461.09375, 319892.59375], [230594.515625, 318605.0625], [233664.75, 310143.6875], [239436.171875, 318518.8125]]"
4,Desert_Main,"[[287443.6875, 320201.40625]]"
4,Erangel_Main,"[[429831.0625, 593611.8125], [431468.5625, 591926], [430439.5625, 592638.8125]]"
1,Savage_Main,"[[244405.171875, 313204.8125]]"
1,Savage_Main,"[[150636.734375, 191739.46875]]"
2,Desert_Main,"[[320155.375, 147034.734375]]"
4,Desert_Main,"[[305905.5625, 204157.921875], [305625.71875, 204620.953125], [305763.28125, 204227], [305960.78125, 204686.78125]]"
1,Range_Main,"[[146886.234375, 140346.046875], [141019.6875, 143899.984375], [56446.265625, 86775.3828125], [54527.78125, 108001.96875]]"
4,Savage_Main,"[[149428.046875, 229605.109375], [150946.765625, 230115.796875]]"
2,Savage_Main,"[[168536.453125, 105021.2265625], [168581.609375, 104955.140625]]"
1,Erangel_Main,"[[425491.90625, 552461.4375]]"
4,Desert_Main,"[[88250.265625, 740843.4375], [88879.21875, 744603.4375], [88586.4296875, 741984]]"
4,Savage_Main,"[[66027.1796875, 145816.875], [65661.078125, 146923.609375], [67051.640625, 146588.1875]]"
2,Desert_Main,"[[424318.875, 301064.1875]]"
4,Savage_Main,"[[150754.40625, 263337.53125], [152593.203125, 263397.375], [152040.046875, 263705.625]]"
4,Savage_Main,"[[138720.078125, 230558.390625], [139853.15625, 232476.234375], [139087.71875, 233735.53125], [138937.734375, 232521.75]]"
4,Desert_Main,"[[515503.1875, 563714.25]]"
2,Savage_Main,"[[363713.84375, 195561.4375], [363114.625, 195721.71875]]"
4,Erangel_Main,"[[379939.1875, 425310], [382037, 423420.46875], [380902.875, 424282.78125]]"
2,Erangel_Main,"[[281710.625, 369060.59375]]"
4,Erangel_Main,"[[465384.3125, 401619.78125], [471907.5625, 413892.4375], [468726.46875, 401516.0625], [468228.375, 404226.90625]]"
4,Savage_Main,"[[195057.8125, 267789.59375], [195291.71875, 267098.4375]]"
2,Savage_Main,"[[135724.15625, 231976.03125], [135237.328125, 233164.9375]]"
2,Savage_Main,"[[286424.28125, 210511.921875], [283413.84375, 211006.421875]]"
4,Desert_Main,"[[494415.90625, 348914.90625]]"
4,Savage_Main,"[[246771.875, 312957.65625]]"
4,Savage_Main,"[[228433.671875, 97477.21875], [227979.671875, 97518], [227319.75, 98135.28125]]"
1,Range_Main,"[[148553, 139855.78125]]"
4,Savage_Main,"[[146431.8125, 179709.109375], [142949.0625, 179007.671875], [144321.21875, 182497.671875]]"
4,Savage_Main,"[[86745.4609375, 191785.921875], [86780.375, 191598.921875]]"
4,Savage_Main,"[[182678.8125, 96522.65625], [181515.453125, 98233.9453125]]"
1,Savage_Main,"[[281085.1875, 264343.3125]]"
4,Desert_Main,"[[245530.546875, 373124.21875], [245541.546875, 372570.46875]]"
4,Savage_Main,"[[279045.4375, 256523.546875]]"
4,Erangel_Main,"[[502054.0625, 273217.34375], [499634.0625, 274299.28125], [496825.1875, 273689.34375]]"
4,Desert_Main,"[[618752.4375, 302650.03125], [621891.3125, 302937.625], [622314.75, 302337]]"
2,Savage_Main,"[[293645.0625, 110840.4765625], [292898.40625, 111056.265625]]"
4,Savage_Main,"[[134779.921875, 104820.1171875], [140682, 99315.6796875]]"
4,Savage_Main,"[[238759.671875, 259510.28125], [241601.8125, 261437.75], [241244.953125, 260440.53125]]"
4,Erangel_Main,"[[204086.65625, 488218.28125], [203480.703125, 488164.34375], [202470.453125, 487802.5]]"
4,Savage_Main,"[[245759.390625, 318386.3125], [244963.796875, 317181.625], [245800.25, 318619.71875], [245523.171875, 317431.5625]]"
4,Desert_Main,"[[525709.375, 550139.875]]"
1,Range_Main,"[[86679.6953125, 167132.78125]]"
4,Desert_Main,"[[613251.5625, 142790.953125], [614392.8125, 142258.40625], [614715.9375, 141841.328125], [614970.25, 141433.359375]]"
4,Savage_Main,"[[218066.359375, 207371.9375], [214764.53125, 211602.671875]]"
4,Savage_Main,"[[243706.921875, 286511], [245549.8125, 283550.125], [246025.578125, 283673.3125], [245549.609375, 285189.625]]"
4,Savage_Main,"[[212110.140625, 175373.4375]]"
2,Erangel_Main,"[[527583.6875, 258551.4375], [530676.9375, 258881.65625]]"
4,Desert_Main,"[[145664.609375, 662360.5625], [157226.0625, 662622.625], [142413.578125, 661405.875]]"
1,Range_Main,"[[121701.5703125, 137067.609375], [119486.7578125, 136943.875]]"
1,Savage_Main,"[[171246.09375, 283233.6875]]"
4,Savage_Main,"[[184406.921875, 119358.6953125], [184942.921875, 118339.15625]]"
4,Desert_Main,"[[628053.75, 267878.03125], [627807.75, 268528.625]]"
4,Desert_Main,"[[279642.21875, 159736.671875], [281937.65625, 158552.609375]]"
2,Savage_Main,"[[255062.03125, 268786.375], [256019.75, 269198.59375]]"
4,Savage_Main,"[[191478.078125, 84325.859375]]"
2,Erangel_Main,"[[518384.0625, 712704.375], [518688.4375, 711670.6875]]"
2,Erangel_Main,"[[166853.109375, 336999.3125], [167259.890625, 337613.34375]]"
4,Erangel_Main,"[[431602.90625, 158140.28125], [429006.71875, 157798.5], [429664.46875, 156640.5]]"
2,Erangel_Main,"[[426794.84375, 160175.8125]]"
2,Desert_Main,"[[493483.21875, 542841.125]]"
4,Savage_Main,"[[135284.40625, 275421.96875]]"
4,Erangel_Main,"[[573508.125, 472138.46875], [572964.4375, 466594.84375], [573572.625, 470690.21875]]"
4,Erangel_Main,"[[243161.375, 152845.03125]]"
1,Range_Main,"[[110884.9765625, 128965.296875], [125924.8984375, 140027.15625], [127979.2578125, 137175.0625]]"
4,Desert_Main,"[[349917.15625, 125802.7265625], [354091.34375, 122385.25], [356004.875, 129483.6640625]]"
4,Erangel_Main,"[[247698.75, 547501.5625], [247348.546875, 547563.9375], [247498.96875, 547816.875]]"
4,Savage_Main,"[[173452.953125, 345924.34375], [180930.25, 347132.15625], [172547.171875, 345980.75]]"
2,Savage_Main,"[[135648.546875, 312994.21875], [135961.640625, 313467.5625]]"
4,Erangel_Main,"[[532104.0625, 317089.4375], [533304.75, 315720.4375], [532598.375, 316876.09375]]"
1,Erangel_Main,"[[140489.21875, 447036.3125]]"
4,Savage_Main,"[[311775.3125, 223375.921875], [311250.28125, 223427.03125], [308808.34375, 228729.53125]]"
4,Savage_Main,"[[223906.453125, 262661.84375], [224342.59375, 263004.75]]"
1,Erangel_Main,"[[494271.5, 321524.59375]]"
2,Savage_Main,"[[243334.8125, 306623.5625]]"
1,Savage_Main,"[[192443.890625, 194588.390625]]"
1,Range_Main,"[[24422.099609375, 57459.1171875]]"
4,Savage_Main,"[[121881.609375, 260096.09375], [121832.0859375, 259550.3125], [121770.0859375, 259695.53125]]"
4,Erangel_Main,"[[399319.625, 386158.15625], [399006.78125, 386549.78125]]"
2,Desert_Main,"[[153024.5625, 519726.78125]]"
4,Erangel_Main,"[[262634, 371296.78125]]"
4,Savage_Main,"[[92071.0859375, 159685.515625], [92514.8984375, 158550.71875], [92825.5078125, 159694.25], [93334.15625, 161635.28125]]"
4,Savage_Main,"[[66434.921875, 213231.421875], [66335.28125, 213361.5], [68249.3125, 213950.453125]]"
1,Range_Main,"[[147967.984375, 138456.78125], [37762.29296875, 91192.40625]]"
2,Savage_Main,"[[237747.921875, 158339.328125]]"
4,Desert_Main,"[[272476.9375, 225067.78125]]"
4,Desert_Main,"[[103168.6875, 436125.34375], [101901.3671875, 436095.28125]]"
4,Erangel_Main,"[[433819.03125, 494040.3125]]"
1,Range_Main,"[[145936.703125, 138610.5625]]"
4,Savage_Main,"[[219594.59375, 277647.90625]]"
2,Savage_Main,"[[252762.8125, 284212], [253326.65625, 285010.65625]]"
2,Savage_Main,"[[334422.625, 209449.078125]]"
2,Savage_Main,"[[197884.75, 218535.359375]]"
4,Savage_Main,"[[145452.953125, 170588.03125], [145053.4375, 170834.3125]]"
4,Savage_Main,"[[236371.328125, 163704.5], [238464.578125, 165948.96875]]"
1,Savage_Main,"[[273196.9375, 179902.4375]]"
4,Erangel_Main,"[[339284.0625, 631120.3125], [341504.84375, 630409]]"
1,Range_Main,"[[116722.40625, 129995.2265625], [116772.2265625, 129875.796875], [140264.546875, 141379.25]]"
2,Savage_Main,"[[178440.5625, 350025.21875], [178000.390625, 352465.71875]]"
1,Range_Main,"[[150603.359375, 140788.09375], [101369.3828125, 125511.8828125], [102708.8671875, 126534.8046875], [143178.046875, 141095.734375], [144198.703125, 138407.796875], [149433.34375, 143018.796875]]"
2,Erangel_Main,"[[248084.421875, 194012.453125], [248282.9375, 194275.796875]]"
4,Desert_Main,"[[586536.9375, 295410.8125]]"
2,Erangel_Main,"[[593322.4375, 612393.0625]]"
1,Range_Main,"[[146901.78125, 139445.890625], [39861.44140625, 87274.4453125], [47688.13671875, 84474.3984375]]"
1,Savage_Main,"[[234779.328125, 258666.015625]]"
4,Erangel_Main,"[[377380.5625, 504606], [374492.59375, 505121.71875]]"
4,Erangel_Main,"[[654310.4375, 353107.46875], [654148.8125, 353943.625]]"
1,Desert_Main,"[[590387.125, 176157.234375]]"
1,Savage_Main,"[[194356.703125, 246466.03125]]"
4,Erangel_Main,"[[296525.65625, 179241.171875], [296929.65625, 179493.140625]]"
2,Savage_Main,"[[203868.3125, 252480.71875], [204801.03125, 253986.796875]]"
2,Savage_Main,"[[196251.796875, 181257.953125]]"
4,Savage_Main,"[[148208.171875, 156420.453125], [154317.421875, 161446.515625], [153979.875, 159381.46875]]"
4,Erangel_Main,"[[470267.625, 374539.0625]]"
1,Range_Main,"[[122241.390625, 143269.4375]]"
4,Savage_Main,"[[190260.46875, 245275.875], [190835.4375, 243832.890625]]"
1,Erangel_Main,"[[254985.390625, 542254]]"
1,Range_Main,"[[144771.140625, 138166.5], [177602.4375, 134055.84375], [146003.15625, 129921.65625]]"
4,Erangel_Main,"[[621727.75, 266738.15625], [622248.1875, 266460.15625], [620614.25, 266382.875], [618170.8125, 266508.28125]]"
4,Erangel_Main,"[[529956.75, 147161.734375], [529958.0625, 149373.703125]]"
2,Savage_Main,"[[178881.078125, 231690.09375], [178171.875, 231283.59375]]"
4,Desert_Main,"[[254385.046875, 309085.75]]"
2,Savage_Main,"[[169511.953125, 294628.125]]"
4,Savage_Main,"[[303784.21875, 130445.640625], [304942.53125, 131520.671875], [305003.53125, 131709.984375]]"
1,Desert_Main,"[[562447.5, 547839.5625]]"
4,Erangel_Main,"[[662635.375, 291330.03125]]"
1,Range_Main,"[[148038.03125, 142005.390625]]"
1,Savage_Main,"[[257093.609375, 163643.828125]]"
4,Desert_Main,"[[556330.625, 328841.9375], [556056.6875, 324830.6875], [547479.375, 327692.5], [556518.3125, 318645.125]]"
1,Savage_Main,"[[81657.3515625, 188090.8125]]"
2,Savage_Main,"[[284404.3125, 172415.8125], [285585.71875, 170738.59375]]"
4,Savage_Main,"[[327508.4375, 241283.453125], [328094.4375, 239812.890625]]"
4,Erangel_Main,"[[158682.90625, 150905.390625], [157335.265625, 151138.046875]]"
2,Savage_Main,"[[243123.03125, 194580.296875], [241947.234375, 194253.5625]]"
4,Erangel_Main,"[[542906.125, 63854.66796875], [543419.25, 65479.48828125]]"
4,Desert_Main,"[[531446.6875, 543745.875]]"
1,Range_Main,"[[145448.0625, 138661.8125], [149224.8125, 139131.71875]]"
1,Erangel_Main,"[[415967.40625, 577865.1875]]"
4,Savage_Main,"[[214465.25, 332822.375], [214123.9375, 332776.125], [214803.671875, 330055.21875]]"
2,Savage_Main,"[[333545.21875, 211317.78125], [333701.40625, 211345.3125]]"
4,Savage_Main,"[[317579.375, 71760.1171875], [317695.125, 71947.1953125]]"
1,Savage_Main,"[[131645.875, 147099.296875]]"
1,Desert_Main,"[[634857.4375, 627178.75]]"
2,Erangel_Main,"[[409814.71875, 600243.8125], [409828.5, 603960.4375]]"
4,Savage_Main,"[[199790.15625, 281874.1875]]"
4,Desert_Main,"[[399621.75, 168950.3125]]"
4,Savage_Main,"[[229336.890625, 229367.75]]"
1,Savage_Main,"[[157278.421875, 253533]]"
4,Desert_Main,"[[433808.5, 520623.03125], [434755.15625, 521030.34375]]"
2,Savage_Main,"[[155586.71875, 136570.1875]]"
4,Savage_Main,"[[235102.59375, 225822.8125], [234045.390625, 224806]]"
4,Savage_Main,"[[290130.84375, 296986.71875], [291821.34375, 296452.34375]]"
2,Savage_Main,"[[183759.578125, 95260.375], [183368.5625, 95868.9453125]]"
4,Desert_Main,"[[212518.734375, 625843.625]]"
1,Savage_Main,"[[231768.15625, 130009.765625]]"
1,Range_Main,"[[81147.7421875, 119957.84375]]"
2,Savage_Main,"[[82999.9609375, 154420.21875], [82362.1171875, 151787.75]]"
2,Savage_Main,"[[264811.6875, 164460.21875]]"
4,Savage_Main,"[[288218.6875, 73822.2109375], [291944.4375, 68555.140625], [289339.1875, 66601.890625], [288923.53125, 67002.2109375]]"
4,Erangel_Main,"[[470296.3125, 277400.90625], [470507.90625, 277791.6875], [468688.625, 273583.53125], [468138.65625, 279445.375]]"
1,Erangel_Main,"[[168198.8125, 369174.5]]"
1,Erangel_Main,"[[375537.0625, 212222.25]]"
1,Savage_Main,"[[333529.125, 231077.15625]]"
4,Savage_Main,"[[77288.8046875, 209753.59375], [79308.265625, 215579.6875], [83647.109375, 219736.25]]"
2,Savage_Main,"[[128678.9375, 193999.59375], [128747.8203125, 194136.234375]]"
4,Savage_Main,"[[141493.890625, 137993.78125]]"
4,Savage_Main,"[[190022.09375, 203008.796875], [190794.25, 201963.203125]]"
4,Savage_Main,"[[201585.96875, 105098.3203125], [201748.8125, 105010.9296875]]"
4,Savage_Main,"[[259103.296875, 306696.71875], [259622.609375, 307303.71875]]"
4,Savage_Main,"[[254858.78125, 87152.46875]]"
4,Savage_Main,"[[337063, 235718.359375], [336155.46875, 235615.875], [334522.75, 233137.421875]]"
1,Savage_Main,"[[267621.46875, 201136.203125]]"
1,Erangel_Main,"[[372835.3125, 562473.6875]]"
1,Savage_Main,"[[246320.046875, 211356.75]]"
2,Savage_Main,"[[131598.234375, 121245.390625], [130782.8046875, 120562.390625]]"
1,Savage_Main,"[[149597.796875, 181142.421875]]"
1,Range_Main,"[[36211.9296875, 97534.046875], [121784.7578125, 140560.75], [74486.3203125, 111432.5703125]]"
4,Savage_Main,"[[258614.875, 156372.953125], [256395.15625, 155528.53125]]"
4,Desert_Main,"[[382398, 283146.21875]]"
1,Savage_Main,"[[102224.984375, 183737.53125]]"
2,Savage_Main,"[[137849.953125, 230980.375]]"
2,Savage_Main,"[[110923.328125, 265012.96875], [108537.375, 263374.28125]]"
1,Savage_Main,"[[126312.1953125, 99704.6015625]]"
4,Savage_Main,"[[346459.125, 210659.96875]]"
2,Savage_Main,"[[242792, 85814.375], [243436.65625, 86187.6875]]"
1,Erangel_Main,"[[515340.75, 631012.0625]]"
2,Savage_Main,"[[373115.40625, 163372.578125], [373281.34375, 163139.09375]]"
1,Savage_Main,"[[193329.03125, 265341.5625]]"
2,Savage_Main,"[[74100.2421875, 193927.453125]]"
1,Desert_Main,"[[508063.21875, 346255.90625]]"
1,Range_Main,[]
4,Savage_Main,"[[138137.515625, 260579.328125], [136884.390625, 262697.03125], [136316.046875, 258175.234375]]"
1,Desert_Main,"[[664123.8125, 376800.34375]]"
1,Savage_Main,"[[181056.890625, 114829.1875]]"
1,Range_Main,"[[147085.984375, 114806.8671875]]"
1,Erangel_Main,"[[245911, 490775.09375]]"
2,Erangel_Main,"[[401635.59375, 134223.4375], [402291.59375, 138124.828125]]"
2,Savage_Main,"[[143036.390625, 229146.609375], [143645.875, 229414.71875]]"
2,Savage_Main,"[[256012.609375, 127995.359375], [256798.671875, 131709.234375]]"
1,Desert_Main,"[[233813.4375, 679145.5]]"
2,Savage_Main,"[[268537.21875, 190487.375], [267561.78125, 190527.953125]]"
4,Savage_Main,"[[234519.75, 106271.265625], [234829.25, 106410.578125]]"
2,Savage_Main,"[[143311.109375, 299675.28125]]"
4,Desert_Main,"[[421742.78125, 251706.03125], [424302.90625, 251362.65625]]"
1,Erangel_Main,"[[263670.8125, 362857.90625]]"
4,Erangel_Main,"[[451864.46875, 453445.75], [448258.15625, 455823.65625], [449474.375, 456777.9375], [453896.21875, 453803.5625]]"
1,Savage_Main,"[[129567.1171875, 153942.90625]]"
1,Savage_Main,"[[147718.953125, 305116.71875]]"
1,Range_Main,"[[124414.9453125, 142273.03125], [145786.515625, 145610.203125]]"
2,Savage_Main,"[[274147.09375, 148092.5625]]"
1,Range_Main,"[[142734.953125, 143970.265625], [145382.90625, 144918.578125], [147789.984375, 144289.65625], [118491.296875, 137848.765625]]"
2,Savage_Main,"[[210020.3125, 98992.1171875], [210389.390625, 96320.328125]]"
1,Desert_Main,"[[343861.90625, 393760.625]]"
2,Savage_Main,"[[258769.96875, 176865.78125]]"
1,Savage_Main,"[[269760.0625, 124467.328125]]"
4,Savage_Main,"[[214533.15625, 179402.8125], [217445.3125, 184001.3125], [219266.875, 182230.734375]]"
